id,fecha_documento,periodo,detalle,importe_total,tipo_egreso,medio_pago,estado_pago,origen,estado_control,rubro_id,proveedor_id,tipo_documento,numero_documento,moneda,es_intercompany,observaciones,llave_dedup
0fb90989-82c2-4b43-a1d0-b70da7e0799c,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,d3df491b-f0f2-4b79-a73f-36fda5f2bba7,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|LA EXPRESION SRL|GASTO SIN COMPROBANTE|50.000
f40f1e1e-db4c-41e1-8352-cffcb91cbee0,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,d8bc0e6a-dee3-49cc-ab4a-6841af77c205,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|LSJ SRL|GASTO SIN COMPROBANTE|50.000
6da73a2e-a7ec-4450-bdf1-4cf09a404fc5,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,d8bc0e6a-dee3-49cc-ab4a-6841af77c205,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|LSJ SRL|GASTO SIN COMPROBANTE|50.000
d75576a7-1703-4c94-b12a-f72e0de1a769,2026-01-09,2026-01,Bidones de Agua - Capitan Sarmiento,21000.0,,Efectivo,Estimado,matriz_historica,revisar,d7502a66-86b0-4d59-a5bd-96cf2e1ea382,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|21.000
7c728a0d-c1f5-4d57-822c-7c3653db385e,2026-01-09,2026-01,Diario - Canon,150000.0,,Efectivo,Estimado,matriz_historica,revisar,5b9a35f7-866b-474c-bc5b-1ba642eb414c,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|150.000
eada6312-8d18-4ea7-9512-0fcf2464f8de,2026-01-09,2026-01,Pago Alquiler Varela 01/2026,330030.0,,Efectivo,Estimado,matriz_historica,revisar,8c386e63-369e-4890-bef9-2e4cae4f225e,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo de inmueble.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|330.030
e5b5ea55-5c86-4589-bba4-1bcf3900cc98,2026-01-09,2026-01,Pago Alquiler Bernal 01/2026,727732.0,,Efectivo,Estimado,matriz_historica,revisar,8c386e63-369e-4890-bef9-2e4cae4f225e,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo de inmueble.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|727.732
7dda1b4b-edd0-4967-b669-7b438d27cd7c,2026-01-09,2026-01,Pago Honorarios Ramiro (diseño Web),825000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,bee3671b-e640-4c7b-b015-5d2ace3a2cf4,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|825.000
d5b06ad4-43c8-4d3f-ae24-679dbf175c95,2026-01-09,2026-01,Com. Ventas Mensual Ignacio - Diciembre 2025,900000.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|900.000
93b4172a-eca5-4565-95d7-055dce6e92fe,2026-01-09,2026-01,Alquiler Oficina Carlos Pellegrini 887 - 4to 12/2025,4387460.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,8c386e63-369e-4890-bef9-2e4cae4f225e,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo de inmueble.",20260109|NETSHARING SA|GASTO SIN COMPROBANTE|4.387.460
a6b9ad9c-581f-443c-a7e2-166952f5c551,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,0a184561-fd10-43ac-9fab-2d691a0ab10a,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|PERMAWE SRL|GASTO SIN COMPROBANTE|50.000
578ec60e-3384-41c7-b523-80adda8eccb7,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,0a184561-fd10-43ac-9fab-2d691a0ab10a,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|PERMAWE SRL|GASTO SIN COMPROBANTE|50.000
29e47ebe-a235-47e4-9d9c-31ef7a80bcb8,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,ca6aa897-f6de-4ef0-aaaf-03b48d6707b4,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|SINAPSIS CONNECT SRL|GASTO SIN COMPROBANTE|50.000
4d093b94-ab50-4f01-92a1-012835dde3be,2026-01-09,2026-01,Honorarios Contables - Francisco Lasagna - Factura 12/2025,50000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,7d540775-8719-4ead-991c-9055dd764fef,ca6aa897-f6de-4ef0-aaaf-03b48d6707b4,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260109|SINAPSIS CONNECT SRL|GASTO SIN COMPROBANTE|50.000
f4e370de-8686-4db7-b453-09599e6fc258,2026-01-10,2026-01,Pago Seguro - Dominio MAH-201,125380.04,,Transferencia Bancaria,Estimado,matriz_historica,revisar,f457200b-42b2-4dd7-8d1e-7912fd4592e3,8160b26b-70a5-45df-b09f-98f2365f7b61,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260110|FIBER UP SA|GASTO SIN COMPROBANTE|125.380
e0dab1f6-b70a-4867-ab05-40bc63491582,2026-01-10,2026-01,Seguro Incendio Inmueble Grimalde,12297.0,,Débito Automático,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,a3831295-0538-40ff-b912-e8cc361d16fc,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260110|MORA CERO SA|GASTO SIN COMPROBANTE|12.297
55c117b8-c5b6-4b67-a262-b4ad88275b59,2026-01-11,2026-01,Alarmas Comahue AB,36200.01,,Débito Automático,Estimado,matriz_historica,revisar,d8c35c6e-a653-4c16-98c7-0bea59b63438,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260111|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|36.200
09c10f94-e275-4f0c-869c-86c1f61c80df,2026-01-11,2026-01,Publicidad Facebook - Almirante Brown - Redes Alfredo,492000.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,bee3671b-e640-4c7b-b015-5d2ace3a2cf4,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260111|NETSHARING SA|GASTO SIN COMPROBANTE|492.000
ec68ac56-fbac-4ca1-835f-63344d076f1f,2026-01-12,2026-01,Pago UOCRA - IERIC 12/2025,185018.6,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260112|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|185.019
3925d1d4-a168-49fd-93e4-dc974e201604,2026-01-12,2026-01,Declaración Jurada Suss: 12/2025,6015168.07,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260112|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|6.015.168
42158b09-a274-4ed3-ab54-f8139c10c548,2026-01-12,2026-01,Plan Auto - Debito Automático,245504.88,,Débito Automático,Estimado,matriz_historica,revisar,0b9fe227-8d0e-4879-a6ae-142fe325b343,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260112|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|245.505
62930795-e767-41ac-9ccd-b591004b5c5e,2026-01-12,2026-01,Pago Seguro AH-163-LR,286045.49,,Transferencia Bancaria,Estimado,matriz_historica,revisar,f457200b-42b2-4dd7-8d1e-7912fd4592e3,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260112|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|286.045
e70cd136-8fce-4997-8789-31318eefd288,2026-01-12,2026-01,Honorario Salvador - Publicidad Meta,372500.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,bee3671b-e640-4c7b-b015-5d2ace3a2cf4,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260112|NETSHARING SA|GASTO SIN COMPROBANTE|372.500
9b8ec7da-d6da-4d07-844f-91ab8b86edb9,2026-01-13,2026-01,Declaración Jurada Suss: 12/2025,2436928.89,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,5d1b320a-cfc6-491b-bccf-cb4ee397b256,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|AKAI SA|GASTO SIN COMPROBANTE|2.436.929
2a6f7a96-85a5-4536-874a-ba263f8a5848,2026-01-13,2026-01,Rep. FF Sergio Araujo,307000.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,2d1f2a4e-e4f8-4327-9230-7ee2cc10e352,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260113|ARGENGRAFT SRL|GASTO SIN COMPROBANTE|307.000
521f0c10-73c6-4cc5-bd68-43a2de898fdc,2026-01-13,2026-01,Rep. FF Maximiliano Bernardis,480900.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,2d1f2a4e-e4f8-4327-9230-7ee2cc10e352,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260113|ARGENGRAFT SRL|GASTO SIN COMPROBANTE|480.900
f5d4c5e1-4379-4a81-9172-af4ec71214d5,2026-01-13,2026-01,Rep. FF Raul Acevedo,313800.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,8160b26b-70a5-45df-b09f-98f2365f7b61,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260113|FIBER UP SA|GASTO SIN COMPROBANTE|313.800
acf9647f-dc8a-4497-bd1e-2994300c38cd,2026-01-13,2026-01,Pago Sindicato 12/2025 (estimado),156771.9,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,a3831295-0538-40ff-b912-e8cc361d16fc,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|MORA CERO SA|GASTO SIN COMPROBANTE|156.772
701d4ebe-bc1b-4b40-ae12-655bdc7efb5b,2026-01-13,2026-01,Declaración Jurada Suss: 12/2025 (Estimado),715810.09,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,a3831295-0538-40ff-b912-e8cc361d16fc,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|MORA CERO SA|GASTO SIN COMPROBANTE|715.810
24b4e4af-fd04-49d1-b65a-142209eaa3a1,2026-01-13,2026-01,Com. Ventas semanales Almirante Brown,90500.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|90.500
a3ab4601-1ab3-4ebd-88fe-5094df6ad9d0,2026-01-13,2026-01,Abono Metrotel Of. Carlos Pellegrini 887,105772.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|105.772
ce00d2b2-25e6-4af5-afc6-082f98f55f2f,2026-01-13,2026-01,Retiro de ONU - Reconexión de ONU - Candela,138000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Regla definida: herramientas y materiales se clasifican como CAPEX.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|138.000
0aedebb8-c59e-43c1-997e-9b6b28698599,2026-01-13,2026-01,Rep. FF Alfredo Bockl,178300.0,,Efectivo,Estimado,matriz_historica,revisar,bb1c15ed-e9c2-4d30-a2b8-851a5f97297b,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Abrir por comprobantes: combustible/viáticos OPEX; herramientas/materiales CAPEX.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|178.300
cc4cf4ff-04a3-442e-9a5f-23e437db6bf4,2026-01-13,2026-01,Instalaciones - Nahuel Reyes Semana: 04/01 - 10/01,390000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|390.000
75e668de-d8f7-4e4b-bb98-e994cc328f38,2026-01-13,2026-01,Instalaciones - Maximiliano Semana: 04/01 - 10/01,450000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|450.000
3e06e055-0791-4ce4-9d51-de39c97344ca,2026-01-13,2026-01,Pago Sindicato 12/2025,455638.95,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|455.639
07bbd261-d216-4b1c-b4be-88d2c5c6a7ec,2026-01-13,2026-01,Instalaciones - Antonio Semana: 04/01 - 10/01,510000.0,,Efectivo,Estimado,matriz_historica,revisar,8ac1dd5b-a9a7-4236-ae0d-85fa08133eaa,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|510.000
ba034a72-8505-4ddd-ade0-37d9f5429d13,2026-01-13,2026-01,Sopnet - Server Fusion - Echeq 01 - 05,1401283.91,,ECHEQ,Estimado,matriz_historica,revisar,ec2dd757-a3c4-4924-ab86-ffd948ee8842,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|1.401.284
d9f1b468-7e00-42ed-b8b0-2c5594cc6295,2026-01-13,2026-01,Declaración Jurada Suss: 12/2025 (Estimado),5165856.28,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|NETSHARING SA|GASTO SIN COMPROBANTE|5.165.856
bb58ab84-82b5-403a-9d20-3d57d101c8fa,2026-01-13,2026-01,Pago Sindicato 12/2025 (estimado),75266.95,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,412f3f61-3312-4bb0-ae19-e3b789145d6c,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|TOOLS SOLUTION SA|GASTO SIN COMPROBANTE|75.267
2dd86fe8-dd63-4a16-8411-27c4845ff259,2026-01-13,2026-01,Declaración Jurada Suss: 12/2025 (Estimado),496483.1,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,412f3f61-3312-4bb0-ae19-e3b789145d6c,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260113|TOOLS SOLUTION SA|GASTO SIN COMPROBANTE|496.483
fd305c02-3fc9-42bc-8c60-ab6fb7344e32,2026-01-14,2026-01,Combustible Autos - Capitan Sarmiento,40000.0,,Efectivo,Estimado,matriz_historica,revisar,f457200b-42b2-4dd7-8d1e-7912fd4592e3,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260114|NETSHARING SA|GASTO SIN COMPROBANTE|40000.00
1368cedb-04d1-47eb-a8c0-959b1de13ba8,2026-01-14,2026-01,Pago abono mensual Dodolink - 12/2025 - NOC Varela (estimado),131390.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,74d83cac-df0b-4413-b160-92e262a61fcb,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Proveedor mayorista recurrente.",20260114|NETSHARING SA|GASTO SIN COMPROBANTE|131.390
ca97a7f7-8d5c-42b1-89d7-49f5912ea0d5,2026-01-14,2026-01,Pago abono mensual Dodolink - 12/2025 - NOC Burzaco (estimado),2507120.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,74d83cac-df0b-4413-b160-92e262a61fcb,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Proveedor mayorista recurrente.",20260114|NETSHARING SA|GASTO SIN COMPROBANTE|2.507.120
0ce1a4b9-f6a3-4a36-b83b-a64474dffaad,2026-01-15,2026-01,Fondo Cese Laboral 12/2025,659612.23,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260115|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|659.612
99258786-f6c2-45b3-98c6-9b4d40ee962c,2026-01-15,2026-01,Pago FC Municipal - Capitan Sarmiento Casa,12169.5,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|12.170
e87f5de5-61c1-4ec2-83f6-8e1443753549,2026-01-15,2026-01,Pago FC Municipal - Capitan Sarmiento Local,16444.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|16.444
e5226ca9-7e98-49b2-a963-37a65c6ccb30,2026-01-15,2026-01,Pago FC Edesur - Deposito Burzaco,857925.59,,Transferencia Bancaria,Estimado,matriz_historica,revisar,c79a1013-b175-4b93-ba18-e69908201cee,ae87331f-e6ad-4dc6-ac13-8affd74e6018,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|CAPITAL ASSISTANCE SA|GASTO SIN COMPROBANTE|857.926
08d317a0-8d09-47d7-9189-591e6b5ca363,2026-01-15,2026-01,Pago IIBB 12/2025,444991.43,,Transferencia Bancaria,Estimado,matriz_historica,revisar,57f782a8-a815-4e51-b69b-9a2f5d619ca0,8160b26b-70a5-45df-b09f-98f2365f7b61,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|FIBER UP SA|GASTO SIN COMPROBANTE|444.991
024cb5bd-6429-489c-9622-dd90e245b982,2026-01-15,2026-01,Lavadero de Autos - Capitan Sarmiento - 2 vehículos,30000.0,,Efectivo,Estimado,matriz_historica,revisar,f457200b-42b2-4dd7-8d1e-7912fd4592e3,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|30.000
917a6e4d-7d71-4eec-88cd-aca61d45fc8b,2026-01-15,2026-01,Sopnet Abono mensual - Varela,240790.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,401bd464-2d3e-4930-b6d4-b2ebe0063670,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|240.790
b2b6eecb-dcfb-4dcb-a3de-7b72c93112b1,2026-01-15,2026-01,Com. Ventas Mensual CABA - Diciembre 2025,490000.0,,Efectivo,Estimado,matriz_historica,revisar,6f678363-205a-4081-ae32-2d2a8999f5e2,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|490.000
08914ac2-7970-46db-82f5-fe2c92ed05a4,2026-01-15,2026-01,Abono mensual BircleAI - Diciembre 2025,1053484.38,,Transferencia Bancaria,Estimado,matriz_historica,revisar,bee3671b-e640-4c7b-b015-5d2ace3a2cf4,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|1.053.484
f7010b60-bf18-43c1-9240-29978276b30d,2026-01-15,2026-01,Sopnet Abono mensual - Capitan Sarmiento,1141272.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,401bd464-2d3e-4930-b6d4-b2ebe0063670,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|1.141.272
564c5831-6456-4c98-b651-55d0950f3f6a,2026-01-15,2026-01,Sopnet Abono mensual - Almirante Brown,1426590.0,,Transferencia Bancaria,Estimado,matriz_historica,revisar,401bd464-2d3e-4930-b6d4-b2ebe0063670,2c118e4e-3848-4b55-8b25-ac23a8846c7f,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Requiere revisión manual para gestión.",20260115|NETSHARING SA|GASTO SIN COMPROBANTE|1.426.590
20f11f71-48f9-43cf-b17d-41bf78e45958,2026-01-16,2026-01,Factura Alfamedica - Preocupacionales,97005.2,,Transferencia Bancaria,Estimado,matriz_historica,revisar,3afe9fbe-11f8-43b3-b28e-a6ae0aff1093,00973821-e775-4164-8183-22f645d4aad6,Gasto sin comprobante,,ARS,f,"Falta: empresa, subrubro, centro_costo, tipo_egreso | Gasto operativo mensual.",20260116|AI BLOCK TECHNOLOGIES SRL|GASTO SIN COMPROBANTE|97.005
